# columns = TERM LEMMA POS PROB
# identifier = verne1885-14
# creator = Verne, Jules
# created = 1885
# isPartOf = Mathias Sandorf
# title = II.5. Divers incidents.

↵↵↵	↵↵↵	PUNCTstruct	0.0
pour	pour	ADP	0.9981434425373988
affaires	affaire	NOUN	0.9627887491533532
.	.	PUNCTsent	0.0
↵↵	↵↵	PUNCTstruct	0.0
Le	le	DET	0.9779181507357613
docteur	docteur	NOUN	0.9998990500813508
,	,	PUNCTclause	0.0
toutefois	toutefois	ADV	0.914671890059101
,	,	PUNCTclause	0.0
ne	ne	ADV	0.9955971978727512
voulut	vouloir	VERB	0.9936278223325792
pas	pas	ADV	0.9978992707979805
tarder	tarder	VERB	0.9852757409670903
à	à	ADP	0.9666512048838268
lui	lui	PRON	0.9752496435910077
écrire	écrire	VERB	0.9991616352021493
.	.	PUNCTsent	0.0
Il	il	PRON	0.9909295688485315
le	le:PRON	PRON	0.8617540116949072
fit	faire	VERB	0.9925293188893454
le	le	DET	0.9723024976029372
jour	jour	NOUN	0.9997151749660372
même	même	ADV	0.6395165574063215
.	.	PUNCTsent	0.0
Sa	son	DET	0.9854416237835616
lettre	lettre	NOUN	0.988355736386886
se	se	PRON	0.9878873004657596
borna	borner	VERB	0.9961758616547328
à	à	ADP	0.993512808497761
indiquer	indiquer	VERB	0.9918027408897571
que	que	SCONJ	0.9951977525119212
il	il	PRON	0.9976341215027523
serait	être	AUX	0.9846226520871495
heureux	heureux	ADJ	0.992142317441903
de	de	ADP	0.9951464028705196
recevoir	recevoir	VERB	0.7744552026227157
Pierre	Pierre	PROPN	0.9952110584042023
Bathory	Bathory	PROPN	0.9993608862180225
à bord de	à bord de	ADP	0.2720200425856561
la	le	DET	0.9860893038529707
Savarèna	Savarèna	PROPN	0.9993364593317369
,	,	PUNCTclause	0.0
ayant	avoir	VERB	0.9592106228248686
à	à	ADP	0.9868776868012908
lui	lui	PRON	0.9980044711416819
faire	faire	VERB	0.7644635325645077
une	un	DET	0.9971704800491334
proposition	proposition	NOUN	0.9999011935499545
de	de	ADP	0.9978163247448545
nature	nature	NOUN	0.9988670023071995
à	à	ADP	0.9839608778272945
l'	le	DET	0.9920932363054513
intéresser	intéresser	VERB	0.007237896747103651
.	.	PUNCTsent	0.0
↵↵	↵↵	PUNCTstruct	0.0
Cette	ce	DET	0.9904772189610926
lettre	lettre	NOUN	0.9881330619690245
fut	être	AUX	0.9692438626227006
mise	mettre	VERB	0.8854891822084772
à	à	ADP	0.9990389529345653
la	le	DET	0.9984716365078641
poste	poste	NOUN	0.9931384328186902
de	de	ADP	0.994844754717827
Gravosa	Gravosa	PROPN	0.9959966588758828
,	,	PUNCTclause	0.0
et	et	CCONJ	0.9957810556808258
il	il	PRON	0.9920749502608353
ne	ne	ADV	0.9974176545043787
y	y	PRON	0.998412566603574
eut	avoir	VERB	0.9639515028442205
plus	plus	ADV	0.9982160224179302
que	que	SCONJ	0.6952778169730053
à	à	ADP	0.9005183849691277
attendre	attendre	VERB	0.9977971487049581
le	le	DET	0.9817480709543743
retour	retour	NOUN	0.9998212829612668
du	du	ADP_DET	0.9914337914019589
jeune	jeune	ADJ	0.7253814748723862
ingénieur	ingénieur	NOUN	0.9997362943375364
.	.	PUNCTsent	0.0
↵↵	↵↵	PUNCTstruct	0.0
En	en	ADP	0.9490425440037874
attendant	attendre	VERB	0.5552941928608507
,	,	PUNCTclause	0.0
le	le	DET	0.9815155017792143
docteur	docteur	NOUN	0.9999826721155696
continua	continuer	VERB	0.993440323258813
de	de	ADP	0.9857306067733588
vivre	vivre	VERB	0.989523455245037
plus	plus	ADV	0.9989740169288169
retiré	retirer	VERB	0.9069814162206217
que	que	SCONJ	0.8258568190857808
jamais	jamais	ADV	0.9500962885331782
à bord de	à bord de	ADP	0.4155704426125825
la	le	DET	0.9869309240032021
goélette	goélette	NOUN	0.9846113292734923
.	.	PUNCTsent	0.0
La	le	DET	0.9698283068789061
Savarèna	Savarèna	PROPN	0.9984531704682432
,	,	PUNCTclause	0.0
mouillée	mouiller	VERB	0.9783544206056677
au	au	ADP_DET	0.9968067138017959
milieu	milieu	NOUN	0.9938362394226958
du	du	ADP_DET	0.9952073843435856
port	port	NOUN	0.9986087312508493
,	,	PUNCTclause	0.0
son	son	DET	0.9975070628360245
équipage	équipage	NOUN	0.9975812627194217
ne	ne	ADV	0.9859143471011479
descendant	descendre	VERB	0.9759747944823535
jamais	jamais	ADV	0.9988534800862534
à	à	ADP	0.9475594879131611
terre	terre	NOUN	0.9759360346893008
,	,	PUNCTclause	0.0
était	être	AUX	0.9783073396425062
aussi	aussi	ADV	0.9952419449496831
isolée	isoler	VERB	0.9948325084993055
que	que	SCONJ	0.954230786083379
elle	elle	PRON	0.9919676976233114
eût	avoir	AUX	0.6658667086131732
pu	pouvoir	VERB	0.9956222429318476
l'	le:PRON	PRON	0.8330450420046714
être	être	AUX	0.9757591071428215
au milieu de	au milieu de	ADP	0.8811510363085017
la	le	DET	0.9899802906971054
Méditerranée	Méditerranée	PROPN	0.9945871653872268
ou	ou	CCONJ	0.9965874030603642
de	de	ADP	0.9845198688042437
l'	le	DET	0.9725941036726555
Atlantique	Atlantique	PROPN	0.9924172874258705
.	.	PUNCTsent	0.0
↵↵	↵↵	PUNCTstruct	0.0
Originalité	originalité	NOUN	0.8886477634641651
bien	bien	ADV	0.9188924701909067
faite	fait	ADJ	0.680267756531828
pour	pour	ADP	0.9912826840898094
intriguer	intriguer	VERB	0.9891221836198475
les	le	DET	0.9965646806996308
curieux	curieux	NOUN	0.8976146975601569
,	,	PUNCTclause	0.0
reporters	reporter	NOUN	0.9364024442836586
ou	ou	CCONJ	0.9917171857995883
autres	autre	ADJ	0.9417704536241057
,	,	PUNCTclause	0.0
qui	qui	PRON	0.9974146865137228
ne	ne	ADV	0.9910669598967689
avaient	avoir	AUX	0.6762351714571987
point	point	ADV	0.9485001292126977
renoncé	renoncer	VERB	0.9117583706215152
à	à	ADP	0.983305422804517
vouloir	vouloir	VERB	0.9928133704584214
«	«	PUNCTclause	0.0
interviewer	interviewer	VERB	0.7046434554691602
»	»	PUNCTclause	0.0
ce	ce	DET	0.5090468676812195
personnage	personnage	NOUN	0.9997999311942477
légendaire	légendaire	ADJ	0.9969127250333195
,	,	PUNCTclause	0.0
bien que	bien que	SCONJ	0.26343927503629927
ils	ils	PRON	0.9961902071692246
ne	ne	ADV	0.9919126071343306
pussent	pouvoir	VERB	0.9889137361484812
être	être	AUX	0.9980254353408522
admis	admettre	VERB	0.9931569741415456
à bord de	à bord de	ADP	0.9038673425230502
son	son	DET	0.9906456201247675
yacht	yacht	NOUN	0.6947439326524624
,	,	PUNCTclause	0.0
non	non	ADV	0.9605066028827847
moins	moins	ADV	0.9918977628185859
légendaire	légendaire	ADJ	0.9933753422117549
que	que	SCONJ	0.4977249456021195
lui	lui	PRON	0.9984176872641795
!	!	PUNCTsent	0.0
Et	et	CCONJ	0.9714218930181768
,	,	PUNCTclause	0.0
comme	comme	ADP	0.7291619165345266
Pointe	Pointe	PROPN	0.81410483574964
Pescade	Pescade	PROPN	0.9962609532401215
et	et	CCONJ	0.9943604522062413
son	son	DET	0.9844540935901801
compagnon	compagnon	NOUN	0.9995249652060739
,	,	PUNCTclause	0.0
Cap	Cap	PROPN	0.9973226855433748
Matifou	Matifou	PROPN	0.9994353858524866
,	,	PUNCTclause	0.0
avaient	avoir	AUX	0.5498824554149946
«	«	PUNCTclause	0.0
liberté	liberté	NOUN	0.6952404932462543
de	de	ADP	0.9744909128501105
manœuvre	manœuvre	NOUN	0.9893342390731129
»	»	PUNCTclause	0.0
,	,	PUNCTclause	0.0
ce	ce	PRON	0.7889195631374841
fut	être	AUX	0.96204321479151
en	en	ADP	0.9101096406863397
se	se	PRON	0.9159122245835205
adressant	adresser	VERB	0.9986541100001317
à	à	ADP	0.9949917777584013
eux	eux	PRON	0.9955175028106494
que	que	SCONJ	0.9203505434906684
le	le	DET	0.9825518311502014
reportage	reportage	NOUN	0.9979870493335344
essaya	essayer	VERB	0.9359051564523483
de	de	ADP	0.861715669844405
tirer	tirer	VERB	0.9862868688149016
quelques	quelque	DET	0.989187331574981
éclaircissements	éclaircissement	NOUN	0.9870189489924428
,	,	PUNCTclause	0.0
dont	dont	PRON	0.981982910762606
les	le	DET	0.9805798039763652
journaux	journal	NOUN	0.9970252732763429
eussent	avoir	VERB	0.20942938384447266
fait	faire	AUX	0.5143868048960804
un	un	DET	0.976548584114966
si	si	SCONJ	0.9959342182059171
attrayant	attrayant	ADJ	0.803840892640808
usage	usage	NOUN	0.975720866237531
.	.	PUNCTsent	0.0
↵↵	↵↵	PUNCTstruct	0.0
On	on	PRON	0.9746352779330943
le	le:PRON	PRON	0.7832278386488353
sait	savoir	VERB	0.9990726173531373
,	,	PUNCTclause	0.0
Pointe	Pointe	PROPN	0.9763046293963883
Pescade	Pescade	PROPN	0.997390940032508
,	,	PUNCTclause	0.0
ce	ce	PRON	0.9322184228778245
était	être	AUX	0.9943373021544444
un	un	DET	0.9931478057656254
élément	élément	NOUN	0.9991145392674211
de	de	ADP	0.9924983402552782
gaieté	gaieté	NOUN	0.9676886412006681
introduit	introduire	VERB	0.9459563223458763
à bord	à bord	ADV	0.3046530104114042
,	,	PUNCTclause	0.0
—	—	PUNCTclause	0.0
avec	avec	ADP	0.990118121035986
l'	le	DET	0.9921014287641556
agrément	agrément	NOUN	0.9289103130667234
du	du	ADP_DET	0.9930341300637158
docteur	docteur	NOUN	0.9999039428706932
,	,	PUNCTclause	0.0
cela	cela	PRON	0.9997362333772795
va	aller	VERB	0.9995245038979237
sans	sans	ADP	0.9910443248564496
dire	dire	VERB	0.8354863904928068
.	.	PUNCTsent	0.0
Si	si	SCONJ	0.8571002100347427
Cap	Cap	PROPN	0.9837339736383593
Matifou	Matifou	PROPN	0.9951117211762244
demeurait	demeurer	VERB	0.9392288640301107
sérieux	sérieux	ADJ	0.8030944891996155
comme	comme	ADP	0.7962453657127617
un	un	DET	0.9813332813380351
cabestan	cabestan	NOUN	0.954734836157418
dont	dont	PRON	0.9970869292899457
il	il	PRON	0.9977730789450956
avait	avoir	VERB	0.8687856883710621
la	le	DET	0.9914320275873372
force	force	NOUN	0.9997621142293215
,	,	PUNCTclause	0.0
Pointe	Pointe	PROPN	0.7516882045487244
Pescade	Pescade	PROPN	0.9927466548714389
riait	rire	VERB	0.7616034437591005
et	et	CCONJ	0.953503067414974
chantait	chanter	VERB	0.9820240323277587
toujours	toujours	ADV	0.9824590647273528
,	,	PUNCTclause	0.0
vif	vif	ADJ	0.46049192848086307
comme	comme	ADP	0.7580802591743778
la	le	DET	0.9916365481385232
flamme	flamme	NOUN	0.9907699986803019
de	de	ADP	0.9907306591176017
un	un	DET	0.99814424914534
navire	navire	NOUN	0.9997403389012544
de	de	ADP	0.989395511592853
guerre	guerre	NOUN	0.99884795141889
dont	dont	PRON	0.9885598317531809
il	il	PRON	0.9972463455805063
avait	avoir	AUX	0.6420100409612751
la	le	DET	0.9668137696933062
légèreté	légèreté	NOUN	0.999082487021592
.	.	PUNCTsent	0.0
Quand	quand	SCONJ	0.9973439663699607
il	il	PRON	0.9943091201667928
ne	ne	ADV	0.99357407511781
courait	courir	VERB	0.9980129510414681
pas	pas	ADV	0.9991001747322708
dans	dans	ADP	0.9900082251119274
la	le	DET	0.9963894577424048
mâture	mâture	NOUN	0.9978121474967285
,	,	PUNCTclause	0.0
à	à	ADP	0.9947409279076925
la	le	DET	0.9929815271153295
grande	grand	ADJ	0.9601513450230955
joie	joie	NOUN	0.9999254345714009
de	de	ADP	0.9955900860621216
l'	le	DET	0.9955747375593399
équipage	équipage	NOUN	0.9995680874022939
auquel	auquel	ADP_PRON	0.8140777639489503
il	il	PRON	0.9872755811878752
donnait	donner	VERB	0.9879067438478333
des	un	DET	0.8212501681805303
leçons	leçon	NOUN	0.9993830500838918
de	de	ADP	0.9916438622164828
voltige	voltige	NOUN	0.9566785934168451
,	,	PUNCTclause	0.0
adroit	adroit	ADJ	0.006642311466786287
comme	comme	ADP	0.7895131084138286
un	un	DET	0.9779973698950178
matelot	matelot	NOUN	0.9984011156644483
,	,	PUNCTclause	0.0
agile	agile	ADJ	0.15561290714217452
comme	comme	ADP	0.7895131084138286
un	un	DET	0.9779973698950178
mousse	mousse	NOUN	0.9758350755262045
,	,	PUNCTclause	0.0
il	il	PRON	0.9684395485178995
l'	le:PRON	PRON	0.6149628152337526
amusait	amuser	VERB	0.997324172445291
par	par	ADP	0.9969278087343076
ses	son	DET	0.9954244012657752
interminables	interminable	ADJ	0.19249878876349769
saillies	saillie	NOUN	0.8804211490822073
.	.	PUNCTsent	0.0
ha	ha	INTJ	2.219727616519574E-6
!	!	PUNCTsent	0.0
le	le	DET	0.9683955188893898
docteur	docteur	NOUN	0.9998358116378008
Antékirtt	Antékirtt	PROPN	0.9804637136381068
lui	lui	PRON	0.9969232025987358
avait	avoir	AUX	0.994272707956868
recommandé	recommander	VERB	0.9956250192882482
de	de	ADP	0.9963051682730459
garder	garder	VERB	0.9978328855110341
sa	son	DET	0.9948258099210846
bonne humeur	bonne humeur	NOUN	0.8672356194164343
!	!	PUNCTsent	0.0
hé	hé	INTJ	1.8134024054659802E-4
bien	bien	ADV	0.983176641229862
,	,	PUNCTclause	0.0
il	il	PRON	0.9708191175452957
la	le	DET	0.693516223025271
gardait	garder	VERB	4.616250674094724E-4
,	,	PUNCTclause	0.0
tout	tout	PRON	0.5386806954648714
en	en	ADP	0.6927109851673787
la	le:PRON	PRON	0.738756594196988
faisant	faire	VERB	0.9252330245986893
partager	partager	VERB	0.9506441388099257
aux	au	ADP_DET	0.9915112383967597
autres	autre	ADJ	0.8553549412774631
!	!	PUNCTsent	0.0
↵↵	↵↵	PUNCTstruct	0.0
Il	il	PRON	0.9968294583826459
a	avoir	AUX	0.9960191261896686
été	être	AUX	0.9932427537817275
dit	dire	VERB	0.9992162803863166
plus	plus	ADV	0.9926039412609642
haut	haut	ADJ	0.7576494917156672
que	que	SCONJ	0.9528844698792809
Cap	Cap	PROPN	0.9974284248089381
Matifou	Matifou	PROPN	0.9991083860736912
et	et	CCONJ	0.9956389988656019
lui	lui	PRON	0.9945796166201527
avaient	avoir	AUX	0.8930954371581252
liberté	liberté	NOUN	0.6777727106839012
de	de	ADP	0.9703647192873882
manœuvre	manœuvre	NOUN	0.9805405000039881
.	.	PUNCTsent	0.0
Cela	cela	PRON	0.9965806952105977
signifie	signifier	VERB	0.9979635822162646
que	que	SCONJ	0.9986693003369539
ils	ils	PRON	0.9621359362342432
étaient	être	AUX	0.9847943636528168
libres	libre	ADJ	0.869197296768252
de	de	ADP	0.9945590165089742
aller	aller	VERB	0.8789410425213631
et	et	CCONJ	0.990146446019832
de	de	ADP	0.972181082765616
venir	venir	VERB	0.9649573903275176
.	.	PUNCTsent	0.0
Si	si	SCONJ	0.8995157497673727
l'	le	DET	0.9682838893543186
équipage	équipage	NOUN	0.9994950894366924
restait	rester	VERB	0.9599185907415647
à bord	à bord	ADV	0.48170798896405037
,	,	PUNCTclause	0.0
eux	eux	PRON	0.9927220606751949
descendaient	descendre	VERB	0.9906303344807192
à	à	ADP	0.9940378011170106
terre	terre	NOUN	0.9822235789026073
,	,	PUNCTclause	0.0
quand	quand	SCONJ	0.9037975874475599
cela	cela	PRON	0.998748068405503
leur	leur	PRON	0.7229936687177487
convenait	convenir	VERB	0.9992795911407906
.	.	PUNCTsent	0.0
De	de	ADP	0.9835305997827453
là	là	ADV	0.9859602710464125
,	,	PUNCTclause	0.0
cette	ce	DET	0.9907953835563069
propension	propension	NOUN	0.943777735621196
toute	tout	ADJ	0.9655229045775579
naturelle	naturel	ADJ	0.9824531548406447
des	un	ADP_DET	0.9028207278105309
curieux	curieux	NOUN	0.9608522538452596
à	à	ADP	0.906817559140321
les	le	DET	0.9964464150817727
suivre	suivre	VERB	0.00227302870798093
,	,	PUNCTclause	0.0
à	à	ADP	0.9908547428538176
les	le	DET	0.9917261112143225
circonvenir	circonvenir	VERB	0.001893422019761163
,	,	PUNCTclause	0.0
à	à	ADP	0.9861641467693518
les	le	DET	0.9888854051504992
interroger	interroger	VERB	0.001682870851747781
.	.	PUNCTsent	0.0
Mais	mais	CCONJ	0.9909755009505157
on	on	PRON	0.9768879580545419
ne	ne	ADV	0.9933205968946163
faisait	faire	VERB	0.8975139397098032
pas	pas	ADV	0.9990837253751924
parler	parler	VERB	0.9318308780182099
Pointe	Pointe	PROPN	0.8176545545880277
Pescade	Pescade	PROPN	0.996926769266383
,	,	PUNCTclause	0.0
lorsque	lorsque	SCONJ	0.9974392400422663
il	il	PRON	0.9894765252677342
voulait	vouloir	VERB	0.995627204092624
se	se	PRON	0.931122011261051
taire	taire	VERB	0.35786578506426653
,	,	PUNCTclause	0.0
ou	ou	CCONJ	0.9931713244534742
si	si	SCONJ	0.981842540729383
il	il	PRON	0.993004358473746
parlait	parler	VERB	0.9980282711716316
,	,	PUNCTclause	0.0
ce	ce	DET	0.602133901635843
était	être	AUX	0.8834318260089262
absolument	absolument	ADV	0.9450216996820758
pour	pour	ADP	0.956245276490063
ne	ne	ADV	0.6150366016083713
rien	rien	PRON	0.9995641134686812
dire	dire	VERB	0.9998102439030014
.	.	PUNCTsent	0.0
↵↵	↵↵	PUNCTstruct	0.0
«	«	PUNCTclause	0.0
qu'est-ce que	qu'est-ce que	ADV	0.020842472334846752
ce	ce	DET	0.5844827995646744
docteur	docteur	NOUN	0.9997433043899788
Antékirtt	Antékirtt	PROPN	0.9115339715910907
?	?	PUNCTsent	0.0
↵↵	↵↵	PUNCTstruct	0.0
—	—	PUNCTclause	0.0
Un	un	DET	0.990441919333212
fameux	fameux	ADJ	0.9955243928918508
médecin	médecin	NOUN	0.9997546786263786
!	!	PUNCTsent	0.0
Il	il	PRON	0.9862639557123315
vous	vous	PRON	0.9981503747867218
guérit	guérir	VERB	0.9988093412419096
de	de	ADP	0.9560158334228965
toutes	tout	ADJ	0.6309207652835344
les	le	DET	0.9916829787892152
maladies	maladie	NOUN	0.9990987561193478
,	,	PUNCTclause	0.0
même	même	ADV	0.894088886556297
de	de	ADP	0.9745446322084895
celles	celle	PRON	0.9943293127271204
qui	qui	PRON	0.9981601206619163
viennent	venir	VERB	0.9996914839948456
de	de	ADP	0.9023551882146935
vous	vous	PRON	0.9910458475136427
emporter	emporter	VERB	0.9992536712127837
dans	dans	ADP	0.9979459960629007
l'autre	l'autre	PRON	0.016704304083156145
monde	monde	NOUN	0.021849581995820894
!	!	PUNCTsent	0.0
↵↵	↵↵	PUNCTstruct	0.0
—	—	PUNCTclause	0.0
Est	être	AUX	0.8860586569971967
il	il	PRON	0.973759028939442
riche	riche	ADJ	0.9563281579285592
?	?	PUNCTsent	0.0
↵↵	↵↵	PUNCTstruct	0.0
—	—	PUNCTclause	0.0
Pas	pas	ADV	0.9385695094366828
le	le	DET	0.9855304977539839
sou	sou	NOUN	0.9836392194084074
!…	!…	PUNCTsent	0.0
ce	ce	PRON	0.9020169122084941
est	être	AUX	0.9988516104881403
moi	moi	PRON	0.970352462377346
,	,	PUNCTclause	0.0
Pescade	Pescade	PROPN	0.9138792850876691
,	,	PUNCTclause	0.0
qui	qui	PRON	0.9961137606029831
lui	lui	PRON	0.998875470499765
donne	donner	VERB	0.9985293271930208
son	son	DET	0.9171015032904648
prêt	prêt	NOUN	0.9753219859721708
tous	tout	ADJ	0.9748389920333559
les	le	DET	0.9393366064644563
dimanches	dimanche	NOUN	0.999572217789557
!	!	PUNCTsent	0.0
↵↵	↵↵	PUNCTstruct	0.0
—	—	PUNCTclause	0.0
Mais	mais	CCONJ	0.13912861049937458
de	de	ADP	0.9254200484471924
où	où	PRON	0.993508103310272
vient	venir	VERB	0.995736738069033
il	il	PRON	0.9936824007653537
?	?	PUNCTsent	0.0
↵↵	↵↵	PUNCTstruct	0.0
—	—	PUNCTclause	0.0
de	de	ADP	0.974535840837066
un	un	DET	0.9893139604454795
pays	pays	NOUN	0.9952842952834917
dont	dont	PRON	0.9676782814482576
personne	personne:PRON	PRON	0.9866557770493336
ne	ne	ADV	0.9927922279678927
sait	savoir	VERB	0.9988758522427501
le	le	DET	0.9753968182487556
nom	nom	NOUN	0.9802426778761295
!	!	PUNCTsent	0.0
↵↵	↵↵	PUNCTstruct	0.0
—	—	PUNCTclause	0.0
Et	et	CCONJ	0.6430764393610908
où	où	PRON	0.997559117612644
est	être	AUX	0.4131372763047125
il	il	PRON	0.9702035182638886
situé	situer	VERB	0.9962928239243103
,	,	PUNCTclause	0.0
ce	ce	DET	0.8458916122260918
pays	pays	NOUN	0.9976861966557755
?	?	PUNCTsent	0.0
↵↵	↵↵	PUNCTstruct	0.0
—	—	PUNCTclause	0.0
Tout	tout	PRON	0.45775556380016635
ce	ce	PRON	0.8853626519836475
que	que	PRON	0.9818660385420008
je	je	PRON	0.9780568875063748
puis	puis	CCONJ	0.6618511746212579
dire	dire	VERB	0.9915370847618764
,	,	PUNCTclause	0.0
ce	ce	PRON	0.9682454710225237
est	être	AUX	0.8328880552644331
que	que	SCONJ	0.8839979174026554
il	il	PRON	0.9937024587032388
est	être	AUX	0.993157279399745
