# columns = TERM LEMMA POS PROB
# identifier = dumas1873-09
# creator = Dumas, Alexandre
# created = 1873
# isPartOf = La fille du marquis
# title = IX. Le manuscrit

c'est-à-dire	c'est-à-dire	CCONJ	0.950310172678676
des	un	DET	0.9754766992610565
lieux	lieu	NOUN	0.992550645342863
bas	bas	ADJ	0.9950063221182609
,	,	PUNCTclause	0.0
pour	pour	ADP	0.9791162914692048
les	le:PRON	PRON	0.8837869147855647
conduire	conduire	VERB	0.999704939040716
au	au	ADP_DET	0.9922446745118727
soleil	soleil	NOUN	0.9998253866679128
.	.	PUNCTsent	0.0
↵↵	↵↵	PUNCTstruct	0.0
Aussi	aussi	ADV	0.9920929619082453
,	,	PUNCTclause	0.0
malheur	malheur	NOUN	0.6326236317042698
à	à	ADP	0.9699290373787738
moi	moi	PRON	0.8178985567544772
si	si	SCONJ	0.8594233603963821
je	je	PRON	0.9931347645536251
oubliais	oublier	VERB	0.9147865304241466
jamais	jamais	ADV	0.9766361032650054
,	,	PUNCTclause	0.0
ne	ne	ADV	0.9679239203193002
fût	être	AUX	0.8819264221822766
ce	ce	PRON	0.8784984756214392
que	que	SCONJ	0.8491711414839486
une	un	DET	0.9919533457699908
seconde	second	ADJ	0.6949914324803393
,	,	PUNCTclause	0.0
celui	celui	PRON	0.9448716693112327
à	à	ADP	0.7568169020406103
qui	qui	PRON	0.9973666520169805
je	je	PRON	0.9933732083148666
dois	devoir	VERB	0.9889212757133311
tout	tout	ADV	0.46598169964862995
!	!	PUNCTsent	0.0
↵↵	↵↵	PUNCTstruct	0.0
(	(	PUNCTclause	0.0
Arrivé	arriver	VERB	0.998880952515698
là	là	ADV	0.9953103605251417
de	de	ADP	0.9550815217004376
sa	son	DET	0.9956264655770136
lecture	lecture	NOUN	0.9974922876242419
,	,	PUNCTclause	0.0
Jacques	Jacques	PROPN	0.996469342885179
poussa	pousser	VERB	0.8903786403511059
un	un	DET	0.9849630458869796
soupir	soupir	NOUN	0.9978188428729243
,	,	PUNCTclause	0.0
laissa	laisser	VERB	0.22868278892886978
tomber	tomber	VERB	0.9749521524850272
sa	son	DET	0.9971069311709726
tête	tête	NOUN	0.9991867912841469
sur	sur	ADP	0.9940730553085081
sa	son	DET	0.9949861372577562
main	main	NOUN	0.9975766836022394
,	,	PUNCTclause	0.0
et	et	CCONJ	0.8525247763952275
une	un	DET	0.9325853848663503
larme	larme	NOUN	0.9952697806576603
glissa	glisser	VERB	0.7943111435775568
de	de	ADP	0.9852722703890417
ses	son	DET	0.9921468701351055
paupières	paupière	NOUN	0.9680866452025992
sur	sur	ADP	0.9903295477678903
le	le	DET	0.9916359887909415
manuscrit	manuscrit	NOUN	0.9984092955771436
.	.	PUNCTsent	0.0
Il	il	PRON	0.9810885561393786
l'	le	DET	0.7390758361508359
essuya	essuyer	VERB	6.318881033368441E-4
avec	avec	ADP	0.9979590332438498
son	son	DET	0.9951519701576175
mouchoir	mouchoir	NOUN	0.9954221502543456
,	,	PUNCTclause	0.0
se	se	PRON	0.9836387299712314
essuya	essuyer	VERB	0.9862061486533479
les	le	DET	0.9909409707603375
yeux	œil	NOUN	0.9927557842544235
et	et	CCONJ	0.9879411533249266
se	se	PRON	0.9301018285531671
remit	remettre	VERB	0.999635380999648
à	à	ADP	0.9968573247005839
lire	lire	VERB	0.9593183049814684
.	.	PUNCTsent	0.0
)	)	PUNCTclause	0.0
↵↵	↵↵	PUNCTstruct	0.0
Le	le	DET	0.9743005695109337
coup	coup	NOUN	0.9976954766546061
était	être	AUX	0.9845890206044324
d'autant	d'autant	VERB	0.2835240600417074
plus	plus	ADV	0.9977455352247181
violent	violent	ADJ	0.6665385703322296
que	que	SCONJ	0.990654961364957
il	il	PRON	0.997381249469408
était	être	AUX	0.947836818522864
plus	plus	ADV	0.9968385051775315
inattendu	inattendu	ADJ	0.9818782568004653
.	.	PUNCTsent	0.0
↵↵	↵↵	PUNCTstruct	0.0
Une	un	DET	0.9420139540408642
heure	heure	NOUN	0.9970581427837923
avant	avant	ADP	0.9866112936568314
l'	le	DET	0.9982308447858869
arrivée	arrivée	NOUN	0.9901293009097035
du	du	ADP_DET	0.9928337355462611
marquis	marquis	NOUN	0.9972869680738278
de	de	ADP	0.9825153830707662
Chazelay	Chazelay	PROPN	0.9989242707417488
,	,	PUNCTclause	0.0
—	—	PUNCTclause	0.0
je	je	PRON	0.9782991098141408
ne	ne	ADV	0.9849361631005461
ai	avoir	AUX	0.5809213542414495
pas	pas	ADV	0.998897641383819
encore	encore	ADV	0.9613006326929534
le	le	DET	0.994562036866292
courage	courage	NOUN	0.9996057116608599
de	de	ADP	0.9589142027702288
appeler	appeler	VERB	0.9676910957979382
mon	mon	DET	0.9160988048328228
père	père	NOUN	0.9993133395632069
cet	ce	DET	0.6182339896896459
homme	homme	NOUN	0.9969616683262927
que	que	SCONJ	0.9325066342181625
je	je	PRON	0.9782513239065879
ne	ne	ADV	0.9534883620545864
connais	connaître	VERB	0.9240991616120653
que	que	ADV	0.8842656447853766
par	par	ADP	0.9916490480092429
la	le	DET	0.9950357000828278
douleur	douleur	NOUN	0.9911491522552203
,	,	PUNCTclause	0.0
—	—	PUNCTclause	0.0
il	il	PRON	0.9847382666604249
ne	ne	ADV	0.9774814524264341
y	y	PRON	0.9981084281573767
avait	avoir	VERB	0.6809157102046888
pas	pas	ADV	0.9970430255744168
de	de	ADP	0.7959839721333866
être	être	AUX	0.9092305618978908
plus	plus	ADV	0.9956656632630301
heureux	heureux	ADJ	0.9953824207785779
que	que	SCONJ	0.8520370623145859
moi	moi	PRON	0.998970570061102
.	.	PUNCTsent	0.0
Une	un	DET	0.9524333494174045
heure	heure	NOUN	0.9950950439174325
après que	après que	SCONJ	0.04677973551036406
il	il	PRON	0.9885416666504657
me	me	PRON	0.9824180492191075
eût	avoir	VERB	0.47258204015310895
séparée	séparer	VERB	0.9692569664258943
de	de	ADP	0.9832906119917513
mon	mon	DET	0.956321759614906
Jacques	Jacques	PROPN	0.9924382141048016
,	,	PUNCTclause	0.0
il	il	PRON	0.9784172188277931
ne	ne	ADV	0.9969721249934301
y	y	PRON	0.9981760904475736
eut	avoir	VERB	0.9592577062903266
pas	pas	ADV	0.9858282951595512
de	de	DET	0.6616842244113759
créature	créature	NOUN	0.9947923416428084
plus	plus	ADV	0.9791878470196638
malheureuse	malheureux	ADJ	0.9898626253072879
.	.	PUNCTsent	0.0
↵↵	↵↵	PUNCTstruct	0.0
je	je	PRON	0.9883094834994441
étais	être	AUX	0.8288442083342258
folle	fou	ADJ	0.9628072091223525
de	de	ADP	0.9852083055833332
douleur	douleur	NOUN	0.9786618712236532
,	,	PUNCTclause	0.0
plus	plus	ADV	0.995604502886391
que	que	SCONJ	0.9267895723018602
folle	fou	ADJ	0.9865216758408608
,	,	PUNCTclause	0.0
idiote	idiot	ADJ	0.6505764213874642
.	.	PUNCTsent	0.0
On	on	PRON	0.9704225346283969
eût	avoir	AUX	0.5342148706568655
dit	dire	VERB	0.997699598722161
que	que	SCONJ	0.9685149225555488
Jacques	Jacques	PROPN	0.9890969745284763
avait	avoir	AUX	0.9645699349799087
gardé	garder	VERB	0.9936627515292468
avec	avec	ADP	0.9965899139507214
lui	lui	PRON	0.966280844748102
toutes	tout	ADJ	0.9045908074427218
les	le	DET	0.9964927191977727
idées	idée	NOUN	0.9974453580331255
que	que	ADV	0.4702522402758683
,	,	PUNCTclause	0.0
avec	avec	ADP	0.9991120656331689
une	un	DET	0.9835039495496457
si	si	SCONJ	0.5327898753968473
grand-peine	grand-peine	ADV	9.377189926880077E-4
,	,	PUNCTclause	0.0
pendant	pendant	ADP	0.9972407855921801
sept	sept	NUM	0.9967988893673925
ans	an	NOUN	0.9987897571035633
,	,	PUNCTclause	0.0
il	il	PRON	0.9961063475403592
me	me	PRON	0.9944792941207214
avait	avoir	AUX	0.996331635147256
fait	faire	AUX	0.9435854924391347
entrer	entrer	VERB	0.9993126347908542
dans	dans	ADP	0.9983675361999774
le	le	DET	0.9968829125009012
cerveau	cerveau	NOUN	0.9952280936928731
.	.	PUNCTsent	0.0
↵↵	↵↵	PUNCTstruct	0.0
On	on	PRON	0.9738798274215078
me	me	PRON	0.9870797696911195
emmena	emmener	VERB	0.9989774760375382
au	au	ADP_DET	0.9959199303913502
château	château	NOUN	0.9863725806216983
de	de	ADP	0.9852373418572176
Chazelay	Chazelay	PROPN	0.9991202822521016
.	.	PUNCTsent	0.0
↵↵	↵↵	PUNCTstruct	0.0
Du	du	ADP_DET	0.9792287209745383
château	château	NOUN	0.9979607821374376
de	de	ADP	0.9785603669503407
Chazelay	Chazelay	PROPN	0.9985886221551089
,	,	PUNCTclause	0.0
de	de	ADP	0.979376089920618
ses	son	DET	0.9865743101530033
appartements	appartement	NOUN	0.9850553892411602
immenses	immense	ADJ	0.9899154884133599
,	,	PUNCTclause	0.0
de	de	ADP	0.7384707469954765
ses	son	DET	0.9857730451844867
meubles	meuble	NOUN	0.9777140390636277
splendides	splendide	ADJ	0.9594060043832056
,	,	PUNCTclause	0.0
de	de	ADP	0.9786993215144648
ses	son	DET	0.9937274365713857
portraits	portrait	NOUN	0.8415432156524799
de	de	ADP	0.9897934539102495
famille	famille	NOUN	0.9963323838196088
,	,	PUNCTclause	0.0
je	je	PRON	0.9329743277990671
ne	ne	ADV	0.9865821735992107
me	me	PRON	0.9631414540437486
souviens	souvenir	VERB	0.5948700919915905
que	que	ADV	0.8217494231175776
de	de	ADP	0.9739230242565271
une	un	DET	0.9910524569225919
simple	simple	ADJ	0.9712505023284482
peinture	peinture	NOUN	0.9995754162220787
.	.	PUNCTsent	0.0
↵↵	↵↵	PUNCTstruct	0.0
ce	ce	PRON	0.9225128621981408
était	être	AUX	0.9866141265932191
le	le	DET	0.9797881394018162
portrait	portrait	NOUN	0.9970357621079261
de	de	ADP	0.9889304714335764
une	un	DET	0.9939674782448383
femme	femme	NOUN	0.999349307422707
en	en	ADP	0.9451431052209246
robe	robe	NOUN	0.9940090249183156
de	de	ADP	0.9898477656207231
bal	bal	NOUN	0.9242193729656777
.	.	PUNCTsent	0.0
↵↵	↵↵	PUNCTstruct	0.0
On	on	PRON	0.988907081658707
me	me	PRON	0.9368950950792169
le	le:PRON	PRON	0.6523291770783678
montra	montrer	VERB	0.9987088636058558
en	en	ADP	0.985994523277007
disant	dire	VERB	0.8801077450036753
:	:	PUNCTclause	0.0
↵↵	↵↵	PUNCTstruct	0.0
—	—	PUNCTclause	0.0
Voilà	voilà	ADP	0.0028889039178469807
le	le	DET	0.9427762871825175
portrait	portrait	NOUN	0.9966632598766261
de	de	ADP	0.9905604970816967
ta	ton	DET	0.16530547879390226
mère	mère	NOUN	0.9904164229691843
!	!	PUNCTsent	0.0
↵↵	↵↵	PUNCTstruct	0.0
—	—	PUNCTclause	0.0
Où	où	PRON	0.9888806226930721
est	être	AUX	0.9261793597655857
elle	elle	PRON	0.9553535388010405
,	,	PUNCTclause	0.0
ma	mon	DET	0.9699528882335472
mère	mère	NOUN	0.9948954789240861
?	?	PUNCTsent	0.0
demandai	demander	VERB	0.18740248236508694
je	je	PRON	0.9117965210362721
.	.	PUNCTsent	0.0
↵↵	↵↵	PUNCTstruct	0.0
—	—	PUNCTclause	0.0
Elle	elle	PRON	0.9857468662383324
est	être	AUX	0.9971834436306288
morte	mourir	VERB	0.9253806361732135
.	.	PUNCTsent	0.0
↵↵	↵↵	PUNCTstruct	0.0
—	—	PUNCTclause	0.0
Comment	comment	ADV	0.6153807537551802
?	?	PUNCTsent	0.0
↵↵	↵↵	PUNCTstruct	0.0
—	—	PUNCTclause	0.0
Un	un	DET	0.9897280252988885
soir	soir	NOUN	0.9996251919695055
que	que	SCONJ	0.6481269367003499
elle	elle	PRON	0.9744060117298103
se	se	PRON	0.9911301378432145
habillait	habiller	VERB	0.9997530506219129
pour	pour	ADP	0.9982783771873344
aller	aller	VERB	0.9944125234098641
à	à	ADP	0.9857457838191246
une	un	DET	0.9948437155472449
fête	fête	NOUN	0.9994735203799732
,	,	PUNCTclause	0.0
le	le	DET	0.9855219076066736
feu	feu	NOUN	0.9917594266032376
prit	prendre	VERB	0.9971615373369385
à	à	ADP	0.9838838628019396
sa	son	DET	0.990981404464274
robe	robe	NOUN	0.9680466373729225
;	;	PUNCTclause	0.0
elle	elle	PRON	0.980222436473589
se	se	PRON	0.9786473889117692
sauva	sauver	VERB	0.9983766187035664
de	de	ADP	0.9852279018485969
appartement	appartement	NOUN	0.875390178440838
en	en	ADP	0.9920422394007024
appartement	appartement	NOUN	0.9897254521277992
,	,	PUNCTclause	0.0
le	le	DET	0.994820162673091
vent	vent	NOUN	0.9956737055210029
activa	activer	VERB	0.9024599087410581
la	le	DET	0.9871118589674154
flamme	flamme	NOUN	0.9749582067465193
,	,	PUNCTclause	0.0
elle	elle	PRON	0.9736420179699071
tomba	tomber	VERB	0.984506428270104
étouffant	étouffer	VERB	0.6136349606444714
quand	quand	SCONJ	0.9637817335460552
on	on	PRON	0.9766586485797981
vint	venir	VERB	0.9976741912512072
à	à	ADP	0.9903338072771961
elle	elle	PRON	0.9956827334443048
pour	pour	ADP	0.925710472850859
la	le	DET	0.9798042421937063
secourir	secourir	VERB	4.4273057224105495E-4
.	.	PUNCTsent	0.0
↵↵	↵↵	PUNCTstruct	0.0
il y a	il y a	VERB	0.011349901621423887
une	un	DET	0.9732200474151562
tradition	tradition	NOUN	0.9993501739511075
dans	dans	ADP	0.9936210482952593
les	le	DET	0.9984328136797627
environs	environ	NOUN	0.9995335997314125
que	que	PRON	0.3201012762459866
,	,	PUNCTclause	0.0
si	si	SCONJ	0.7520409938138912
quelque	quelque	DET	0.6649866278259509
malheur	malheur	NOUN	0.9998031064307009
devait	devoir	VERB	0.9916133422266898
arriver	arriver	VERB	0.998680639571171
à	à	ADP	0.9819566872116056
l'un	l'un	PRON	0.8471852515186239
des	un	ADP_DET	0.9499699022921558
habitants	habitant	NOUN	0.9943925714876996
du	du	ADP_DET	0.992145844757584
château	château	NOUN	0.9983157904121037
,	,	PUNCTclause	0.0
on	on	PRON	0.8979005677055844
entendait	entendre	VERB	0.9920680101737857
des	un	DET	0.9910218171170193
cris	cri	NOUN	0.9985556043837389
et	et	CCONJ	0.99218373343841
l'on	on	PRON	0.9930121918134318
voyait	voir	VERB	0.9982688499503397
,	,	PUNCTclause	0.0
la	le	DET	0.983815905349661
nuit	nuit	NOUN	0.998705295388188
,	,	PUNCTclause	0.0
à travers	à travers	ADP	0.8077333793701417
les	le	DET	0.9852033442903447
fenêtres	fenêtre	NOUN	0.9960473009295956
,	,	PUNCTclause	0.0
tournoyer	tournoyer	VERB	0.7485787342707174
des	un	DET	0.6479560420445154
flammes	flamme	NOUN	0.9899798224575012
.	.	PUNCTsent	0.0
↵↵	↵↵	PUNCTstruct	0.0
On	on	PRON	0.98257278135673
ne	ne	ADV	0.9852009399663421
parlait	parler	VERB	0.9978562061683718
que	que	ADV	0.9053512090706928
de	de	ADP	0.9935054282847394
la	le	DET	0.9916831256703467
chasteté	chasteté	NOUN	0.999939879186149
de	de	ADP	0.9945753794735923
sa	son	DET	0.99820087555988
vie	vie	NOUN	0.9982844834667867
,	,	PUNCTclause	0.0
que	que	SCONJ	0.7026536339848742
du	du	ADP_DET	0.7901070740832806
bien que	bien que	SCONJ	0.3621326613057596
elle	elle	PRON	0.9600851023359227
faisait	faire	VERB	0.9384103524714018
,	,	PUNCTclause	0.0
que	que	ADV	0.49177624775806467
de	de	ADP	0.9920786529333206
la	le	DET	0.9948622285464853
reconnaissance	reconnaissance	NOUN	0.9998074626298751
des	un	ADP_DET	0.9939575876608934
pauvres	pauvre	NOUN	0.5286040526213429
gens	gens	NOUN	0.6038809246394479
pour	pour	ADP	0.997718598347585
elle	elle	PRON	0.9962983532412859
.	.	PUNCTsent	0.0
↵↵	↵↵	PUNCTstruct	0.0
ce	ce	PRON	0.9204633574480117
était	être	AUX	0.9875241801035521
tout	tout	ADV	0.6352524423910628
à la fois	à la fois	ADV	0.5302774526098606
une	un	DET	0.9326918795270591
sainte	saint	NOUN	0.8346661778934384
et	et	CCONJ	0.9930867018745921
une	un	DET	0.9842884595143021
martyre	martyr	NOUN	0.9962379421924391
.	.	PUNCTsent	0.0
↵↵	↵↵	PUNCTstruct	0.0
Dans	dans	ADP	0.9994111217373018
la	le	DET	0.996963880849951
situation	situation	NOUN	0.9998017654685609
de	de	ADP	0.9943441042050938
esprit	esprit	NOUN	0.986622218602938
où	où	PRON	0.9941683366348477
je	je	PRON	0.9731467608676101
étais	être	VERB	0.8539254612211732
,	,	PUNCTclause	0.0
ma	mon	DET	0.9739950514358012
mère	mère	NOUN	0.9346824137171532
me	me	PRON	0.878723067860015
apparaissait	apparaître	VERB	0.9975118115997443
comme	comme	ADP	0.9259490781509329
mon	mon	DET	0.9801638482257305
seul	seul	ADJ	0.9354974625855598
refuge	refuge	NOUN	0.9997697110824891
;	;	PUNCTclause	0.0
ce	ce	PRON	0.5762522236689009
était	être	AUX	0.9811483439389491
mon	mon	DET	0.9872095054091994
intermédiaire	intermédiaire	NOUN	0.991498765694449
naturel	naturel	ADJ	0.9986912222856164
auprès	auprès	ADV	0.9955521069994747
du	du	ADP_DET	0.995876247730519
Dieu	Dieu	PROPN	0.9790821083235764
.	.	PUNCTsent	0.0
↵↵	↵↵	PUNCTstruct	0.0
Je	je	PRON	0.9605658287551859
passais	passer	VERB	0.9875196401080714
des	un	DET	0.9488729814558262
heures	heure	NOUN	0.9986770610699394
à	à	ADP	0.9681142615355112
genoux	genou	NOUN	0.979123560141997
devant	devant	ADP	0.9646024008506913
son	son	DET	0.9923666727557782
portrait	portrait	NOUN	0.9945342450128664
;	;	PUNCTclause	0.0
et	et	CCONJ	0.9803175008456444
,	,	PUNCTclause	0.0
à force de	à force de	ADP	0.982655136217748
la	le	DET	0.9283396950802286
regarder	regarder	VERB	0.031009883489836312
,	,	PUNCTclause	0.0
je	je	PRON	0.9891821347845231
croyais	croire	VERB	0.6529246919684779
voir	voir	VERB	0.8585481076477574
se	se	PRON	0.7337043266945101
illuminer	illuminer	VERB	0.9984247437896137
son	son	DET	0.9227950512446252
auréole	auréole	NOUN	0.9530027428335379
.	.	PUNCTsent	0.0
↵↵	↵↵	PUNCTstruct	0.0
Puis	puis	CCONJ	0.9838371698414532
,	,	PUNCTclause	0.0
quand	quand	SCONJ	0.9513997227449442
je	je	PRON	0.9935907751289024
me	me	PRON	0.9650243141269619
levais	lever	VERB	0.7533047375229083
de	de	ADP	0.9877359053371323
devant	devant	ADP	0.7850202562000389
elle	elle	PRON	0.9917602789649467
,	,	PUNCTclause	0.0
ce	ce	PRON	0.7957735790745328
était	être	AUX	0.6476560717949412
pour	pour	ADP	0.9893835738358163
aller	aller	VERB	0.970215808915116
coller	coller	VERB	0.976428305810369
mon	mon	DET	0.9943448790827724
visage	visage	NOUN	0.999175435457129
aux	au	ADP_DET	0.9930748599048412
carreaux	carreau	NOUN	0.9847433451791999
de	de	ADP	0.9905197967980253
une	un	DET	0.9966757926600884
fenêtre	fenêtre	NOUN	0.9987902233394027
du	du	ADP_DET	0.9725530935500813
même	même	ADJ	0.9803154277308636
salon	salon	NOUN	0.9850537864494808
donnant	donner	VERB	0.994952899148995
sur	sur	ADP	0.9957893804504938
la	le	DET	0.9982244209999389
route	route	NOUN	0.9958524566833198
de	de	ADP	0.9906947855881713
Argenton	Argenton	PROPN	0.9789712121930213
.	.	PUNCTsent	0.0
je	je	PRON	0.9892749496685616
espérais	espérer	VERB	0.9783593475783596
toujours	toujours	ADV	0.9908655571612073
,	,	PUNCTclause	0.0
quoique	quoique	SCONJ	0.3693136409801605
je	je	PRON	0.9929429894406019
comprisse	comprendre	VERB	0.962759750532355
la	le	DET	0.9867071832869204
folie	folie	NOUN	0.9948326611334765
de	de	ADP	0.9922059265118026
cette	ce	DET	0.9916814396410644
espérance	espérance	NOUN	0.9981311533527526
,	,	PUNCTclause	0.0
je	je	PRON	0.9838359577983681
espérais	espérer	VERB	0.9894246870784927
toujours	toujours	ADV	0.9894528085510665
le	le	DET	0.7408694574242087
voir	voir	AUX	0.1938864829749589
arriver	arriver	VERB	0.9750888104008026
pour	pour	ADP	0.9972867590240124
me	me	PRON	0.9000888676690779
délivrer	délivrer	VERB	0.9983959366093237
.	.	PUNCTsent	0.0
↵↵	↵↵	PUNCTstruct	0.0
On	on	PRON	0.9810108536696456
avait	avoir	AUX	0.8137506363073689
d'abord	d'abord	ADV	0.20211454461071676
ordonné	ordonner	VERB	0.9924081219786517
de	de	ADP	0.9435022856915385
ne	ne	ADV	0.9548845291329101
pas	pas	ADV	0.8295253379670378
me	me	PRON	0.9738370142875248
laisser	laisser	VERB	0.9978710713741377
sortir	sortir	VERB	0.9910205303476392
;	;	PUNCTclause	0.0
mais	mais	CCONJ	0.9472872936282412
,	,	PUNCTclause	0.0
lorsque	lorsque	SCONJ	0.9680121868826052
M.	M.	PROPN	0.5354454564746807
de	de	ADP	0.34278626255412104
Chazelay	Chazelay	PROPN	0.9976135380033723
vit	vivre	VERB	0.9668971967021966
dans	dans	ADP	0.9994497145714998
quel	quel	DET	0.7829835269902082
état	état	NOUN	0.9993692510518423
de	de	ADP	0.9218097412079603
torpeur	torpeur	NOUN	0.9971662839901742
je	je	PRON	0.8792552608736632
me	me	PRON	0.9666419931672151
enfonçais	enfoncer	VERB	0.7550688191523331
de plus en plus	de plus en plus	ADV	0.7242703883240155
,	,	PUNCTclause	0.0
il	il	PRON	0.9869870848529568
ordonna	ordonner	VERB	0.9903028940646962
lui-même	lui-même	PRON	0.9964494250745692
que	que	SCONJ	0.6498081444059576
l'on	on	PRON	0.9573204934195756
me	me	PRON	0.9540795375016828
ouvrît	ouvrir	VERB	0.9249007021806147
toutes	tout	ADJ	0.9513495745233602
les	le	DET	0.9893698369691976
portes	porte	NOUN	0.9976671169283574
.	.	PUNCTsent	0.0
il y a	il y a	VERB	0.001649975225162763
tant de	tant de	DET	0.12073792221442681
serviteurs	serviteur	NOUN	0.9973057988217466
au	au	ADP_DET	0.9971616064227157
château	château	NOUN	0.9875762074264929
,	,	PUNCTclause	0.0
que	que	SCONJ	0.5045885271556138
l'un	l'un	PRON	0.628812320624226
de	de	ADP	0.9117551538523879
eux	eux	PRON	0.9961746091921568
pouvait	pouvoir	VERB	0.9931775651330768
toujours	toujours	ADV	0.9795733532176322
avoir	avoir	VERB	0.9835046011190702
les	le	DET	0.9983492634647881
yeux	œil	NOUN	0.9981080746494092
sur	sur	ADP	0.9950289286701879
moi	moi	PRON	0.9043654305476668
.	.	PUNCTsent	0.0
↵↵	↵↵	PUNCTstruct	0.0
Un	un	DET	0.9765851270716517
jour	jour	NOUN	0.9996887297085737
,	,	PUNCTclause	0.0
voyant	voir	VERB	0.9983677037870763
les	le	DET	0.9961745854930631
portes	porte	NOUN	0.9980381979134361
ouvertes	ouvert	ADJ	0.8303970565614183
,	,	PUNCTclause	0.0
je	je	PRON	0.9653626379318495
sortis	sortir	VERB	0.9945351733316441
machinalement	machinalement	ADV	0.8268615875353874
;	;	PUNCTclause	0.0
puis	puis	CCONJ	0.9848512708848824
,	,	PUNCTclause	0.0
à	à	ADP	0.9462759977540921
cent	cent	NUM	0.8392844112484246
pas	pas	NOUN	0.5216357851616098
du	du	ADP_DET	0.9726681929744778
château	château	NOUN	0.9992234773476799
,	,	PUNCTclause	0.0
je	je	PRON	0.9728281313234566
me	me	PRON	0.9592164899033253
assis	asseoir	VERB	0.99885647577509
sur	sur	ADP	0.991294616438089
une	un	DET	0.9950040208986303
pierre	pierre	NOUN	0.9999584585730316
et	et	CCONJ	0.9811605446010694
me	me	PRON	0.5906093601241467
mis	mettre	VERB	0.9983934209664947
à	à	ADP	0.9919030771263644
pleurer	pleurer	VERB	0.9289882315312846
.	.	PUNCTsent	0.0
↵↵	↵↵	PUNCTstruct	0.0
au bout de	au bout de	ADP	0.6435470945581508
un	un	DET	0.9918243963534171
instant	instant	NOUN	0.9787411122761673
,	,	PUNCTclause	0.0
je	je	PRON	0.9945175879839396
vis	voir	VERB	0.9930047478045159
une	un	DET	0.9852903472475695
ombre	ombre	NOUN	0.9994952740078036
se	se	PRON	0.9318600232040003
